Date,Period,National Demand,Transmission Demand,Emb. Wind,Emb. Solar,Pump Storage,France Int.,BritNed Int.,Moyle Int.,East-West Int.
2014-01-11,30,18505.5,19198,375.5,357.5,7,983.5,499,-125.5,-259.5
2014-01-11,31,18642.5,19335,375.5,211.5,8,983.5,437,-125.5,-259.5
2014-01-11,32,19030.5,19723,289,72,7.5,983.5,437,-125.5,-259.5
2014-01-11,33,19997.5,20691.5,289,18,8.5,983.5,373,-125.5,-259.5
2014-01-11,34,21758.5,22449.5,233.5,0,5.5,983.5,372.5,-125.5,-259.5
2014-01-11,35,22749.5,23439,233.5,0,4,983.5,499.5,-125.5,-259.5
2014-01-11,36,22945.5,23637.5,201,0,7,983.5,499,-125.5,-259.5
2014-01-11,37,22705,23400,201,0,5.5,983.5,499.5,-125.5,-264.5
2014-01-11,38,22346,23022.5,172.5,0,8.5,983.5,499.5,-125.5,-242
2014-01-11,39,21816,22479.5,172.5,0,6,983.5,499,-125.5,-231.5
2014-01-11,40,20989,21657,151,0,11.5,983.5,499.5,-125.5,-231.5
2014-01-11,41,20270,20929,151,0,11.5,983.5,499.5,-125.5,-223
2014-01-11,42,19707,20331.5,143,0,7.5,983.5,499,-125.5,-192
2014-01-11,43,19044,19667,143,0,5,983.5,499.5,-125.5,-192
2014-01-11,44,18324,18949,145.5,0,8,983.5,499.5,-125.5,-192
2014-01-11,45,17621.5,18247.5,145.5,0,9.5,983.5,499,-125.5,-192
2014-01-11,46,17122.5,17746.5,156.5,0,8.5,983.5,499.5,-125.5,-190
2014-01-11,47,16360.5,16920.5,156.5,0,10,983.5,499.5,-105,-145.5
2014-01-11,48,15837.5,16506.5,175,0,121,983.5,499,-101,-147
2014-01-12,1,15746,16399,175,0,148.5,979.5,499.5,-94.5,-110
2014-01-12,2,15746,16431.5,187.5,0,222,983.5,499,-61.5,-102
2014-01-12,3,15478.5,16289,187.5,0,426,983.5,499.5,-41,-57.5
2014-01-12,4,15015.5,15887.5,190.5,0,539,983.5,499,-31,-2.5
2014-01-12,5,14671.5,15642.5,190.5,0,616,983.5,499.5,-31,37.5
2014-01-12,6,14611,15587,223.5,0,611.5,983.5,499,-31,81.5
2014-01-12,7,14277.5,15445.5,223.5,0,838,983.5,499.5,-31,135
2014-01-12,8,13911,15217,258,0,974.5,983.5,499,-31,150.5
2014-01-12,9,13585.5,14972,258,0,1055.5,983.5,499.5,-31,136
2014-01-12,10,13422.5,14809,320,0,1055.5,983.5,499,-31,122
2014-01-12,11,13293.5,14672.5,320,0,1048,983.5,499,-31,134.5
2014-01-12,12,13341.5,14716.5,317.5,0,1025,983.5,499.5,-24,104
2014-01-12,13,13654.5,14998,317.5,0,1043.5,983.5,499,36,89
2014-01-12,14,13845.5,15168.5,333,0,1012,983.5,499.5,36,64
2014-01-12,15,14322,15460,333,0,838,983.5,499,11.5,65
2014-01-12,16,14579.5,15601,377,0,718,983.5,499.5,-3,103.5
2014-01-12,17,15285,15978,377,24.5,354,983.5,433,-39,94
2014-01-12,18,16187,16605.5,418.5,71,81.5,983.5,432.5,-37,81
2014-01-12,19,17218.5,17547.5,418.5,138.5,6.5,983.5,499.5,-20.5,67.5
2014-01-12,20,18065.5,18426,476.5,219,7,983.5,499.5,-53.5,21
2014-01-12,21,18785,19196,476.5,264.5,7.5,983.5,499.5,-69,-33.5
2014-01-12,22,19283.5,19734,536.5,327,7,983.5,499,-76,-67.5
2014-01-12,23,19686.5,20200.5,536.5,347,8,983.5,499.5,-101.5,-104
2014-01-12,24,19929.5,20493.5,528.5,318.5,5.5,983.5,499.5,-76.5,-179
2014-01-12,25,20216,20839,528.5,287.5,4,983.5,499.5,-83,-230.5
2014-01-12,26,20336,20999.5,543.5,251.5,4,983.5,499,-98,-257
2014-01-12,27,20353,21050,543.5,186,4,983,499.5,-123.5,-264.5
2014-01-12,28,20380.5,21069.5,539.5,125,4.5,983,499.5,-114.5,-264.5
2014-01-12,29,20666,21335.5,539.5,73,2,983.5,499.5,-97,-264.5
2014-01-12,30,20738,21412,567.5,42.5,8.5,983.5,499,-99.5,-264.5
2014-01-12,31,20919,21621,567.5,20.5,11,983.5,499.5,-125.5,-264.5
2014-01-12,32,21254,21954,600.5,7.5,10,983.5,499,-125.5,-264.5
2014-01-12,33,22159.5,22831,600.5,0,7,983,499.5,-100,-264.5
2014-01-12,34,23018.5,23701,628.5,0,6.5,983,499.5,-111,-264.5
2014-01-12,35,23235.5,23918.5,628.5,0,7.5,983.5,499,-111,-264.5
2014-01-12,36,22973,23670.5,646,0,6.5,983.5,499.5,-125.5,-264.5
2014-01-12,37,22618.5,23314.5,646,0,6.5,983.5,499.5,-125.5,-264.5
2014-01-12,38,21983.5,22680,631,0,6.5,983.5,499.5,-125.5,-264.5
2014-01-12,39,21510.5,22206.5,631,0,4,983,499,-125.5,-264.5
2014-01-12,40,20940,21636,635.5,0,6,983,499.5,-125.5,-264.5
2014-01-12,41,20408.5,21106.5,635.5,0,7.5,983.5,499.5,-125.5,-264.5
2014-01-12,42,19605,20301.5,634.5,0,5,983.5,499.5,-125.5,-264.5
2014-01-12,43,18677.5,19374,634.5,0,5,973,499,-125.5,-264.5
2014-01-12,44,17676.5,18403.5,629,0,35.5,973,499.5,-125.5,-264.5
2014-01-12,45,17006.5,17779.5,629,0,83,983.5,499.5,-125.5,-265
2014-01-12,46,16196.5,16975,600.5,0,88.5,983.5,499.5,-125.5,-264.5
2014-01-12,47,15154.5,16395,600.5,0,495,983,500,-125.5,-264.5
2014-01-12,48,14548.5,16037,488,0,801,983,500,-125,-262.5
2014-01-13,1,14468,15949,488,0,809,983,500,-111.5,-237.5
2014-01-13,2,14670,16064.5,485,0,830,983,500,-83,-182
2014-01-13,3,14579.5,16023.5,485,0,937.5,983,500,-52,-155
2014-01-13,4,14286,15828,456.5,0,1045,983,500,-45,-151.5
2014-01-13,5,14027.5,15573.5,456.5,0,1062.5,983.5,500,-68.5,-115
2014-01-13,6,14024,15482.5,444,0,1033.5,983.5,500,-59.5,-43
2014-01-13,7,13772.5,15207,444,0,1047.5,983,500,-63.5,-23.5
2014-01-13,8,13525,14921,397,0,1048.5,983,500,-39.5,-8
2014-01-13,9,13401.5,14772.5,397,0,1046.5,983.5,500,-19,-6
2014-01-13,10,13409.5,14766,398.5,0,1013,983.5,500,-8.5,-4
2014-01-13,11,13789.5,15154.5,398.5,0,1022,533.5,500,-23,-33
2014-01-13,12,14485.5,15708,354,0,830.5,534,500,-40,-64.5
2014-01-13,13,16277,17160.5,354,0,466,458.5,500,-10,-31
2014-01-13,14,18179.5,18788,292,0,285.5,458.5,500,24.5,-18
2014-01-13,15,20417,20812.5,292,0,5.5,634,500,-16.5,-69.5
2014-01-13,16,21556.5,22063,275.5,0,6.5,634.5,500,-64,-134.5
2014-01-13,17,21844.5,22466.5,275.5,16,13,966.5,500,-100.5,-205.5
2014-01-13,18,21782.5,22433,272.5,80,15.5,985,500,-99.5,-235
2014-01-13,19,22181,22849,272.5,205,11,983.5,480.5,-99,-255.5
2014-01-13,20,22330,23031.5,281.5,321.5,11,983.5,480.5,-125,-264
2014-01-13,21,22269.5,22969.5,281.5,439.5,10,983.5,470,-125,-264.5
2014-01-13,22,22209,22907.5,338,550,8.5,983.5,469.5,-125,-264.5
2014-01-13,23,22184,22882.5,338,590,8,983.5,500,-125,-264.5
2014-01-13,24,22163,22861,320.5,625,8.5,983.5,500,-125,-264.5
2014-01-13,25,22204,22902,320.5,600,8,983.5,500,-125,-264.5
2014-01-13,26,22134,22830.5,373,525,6.5,983.5,500,-125,-264.5
2014-01-13,27,22125,22821.5,373,452.5,6,983.5,500,-125,-264.5
2014-01-13,28,22153,22849,370.5,360,6,983.5,500,-125,-264.5
2014-01-13,29,22310.5,23007,370.5,246,6,938.5,457.5,-125,-264.5
2014-01-13,30,22368.5,23064.5,373.5,159,6,938.5,457.5,-125,-264.5
2014-01-13,31,22477.5,23173,373.5,77.5,4,909,213.5,-125,-264.5
2014-01-13,32,23096,23794,372,24.5,6,908.5,212,-125,-264.5
2014-01-13,33,24039,24741,372,13.5,12,978,487,-125,-264.5
2014-01-13,34,24996.5,25694,347.5,0,7.5,978,487,-125,-264.5
2014-01-13,35,25119.5,25817,347.5,0,7.5,983.5,500,-125,-264.5
2014-01-13,36,24976.5,25675,332,0,7.5,983.5,500,-125,-264.5
2014-01-13,37,24861.5,25557,332,0,4,983.5,500,-125,-264.5
2014-01-13,38,24721,25416,313.5,0,5.5,983.5,500,-125,-264.5
2014-01-13,39,24205,24907.5,313.5,0,10,983.5,500,-125,-264.5
2014-01-13,40,23532,24233,269,0,9,983.5,500,-125,-264.5
2014-01-13,41,22843,23545,269,0,10.5,983.5,500,-125,-264.5
2014-01-13,42,21923,22621,229,0,8,983.5,500,-125,-264.5
2014-01-13,43,20967,21668,229,0,8.5,983.5,500,-125,-264.5
2014-01-13,44,19780,20481.5,204,0,10.5,983.5,500,-125,-264.5
2014-01-13,45,18747,19450,204,0,12,983.5,500,-125,-264.5
2014-01-13,46,17717.5,18420.5,176.5,0,13.5,983.5,500,-125,-264
2014-01-13,47,16578.5,17627,176.5,0,392.5,983.5,500,-106,-249.5
2014-01-13,48,15826.5,17074,207,0,572.5,983.5,500,-120.5,-254.5
2014-01-14,1,15746.5,16941,207,0,565.5,983.5,500,-101.5,-227.5
2014-01-14,2,15953,17163.5,204,0,530.5,983.5,500,-121,-226.5
2014-01-14,3,15882,17084.5,204,0,541,983.5,500,-104.5,-233.5
2014-01-14,4,15551.5,16930.5,162.5,0,689,983.5,500,-125.5,-264.5
2014-01-14,5,15284,16664,162.5,0,690,983.5,500,-125.5,-264.5
2014-01-14,6,15298.5,16539,168.5,0,527.5,983.5,500,-125.5,-264.5
2014-01-14,7,15032,16379.5,168.5,0,657.5,983.5,500,-125.5,-264.5
2014-01-14,8,14751,16154,193.5,0,727.5,983.5,500,-125.5,-255.5
2014-01-14,9,14553,16103,193.5,0,897.5,983.5,500,-125.5,-228
2014-01-14,10,14597.5,16131.5,152.5,0,898.5,983.5,500,-125.5,-210
2014-01-14,11,14913.5,16343,152.5,0,797.5,983.5,500,-125.5,-203
2014-01-14,12,15530,16624,136,0,595,983,500,-97.5,-163
2014-01-14,13,17288.5,17824.5,136,0,77,827.5,260,-31.5,-124.5
2014-01-14,14,19078,19522.5,126.5,0,8,828,259.5,-32.5,-104
2014-01-14,15,21233.5,21708,126.5,0,6,734,259.5,-31,-136.5
2014-01-14,16,22379.5,22959.5,129.5,0,9,734.5,259,-63.5,-206.5
2014-01-14,17,22726.5,23381,129.5,15,11,909.5,328,-93,-250
2014-01-14,18,22665.5,23334,136,77,11,909.5,327.5,-92.5,-264
2014-01-14,19,22934.5,23603.5,136,192.5,11,981.5,428,-93,-264.5
2014-01-14,20,22929,23626,138.5,312,8.5,981.5,427.5,-124.5,-264.5
2014-01-14,21,22874.5,23544.5,138.5,417,8.5,983.5,500,-97,-264.5
2014-01-14,22,22760.5,23427,153.5,500,6.5,983.5,500,-96,-264.5
2014-01-14,23,22723,23419,153.5,550,6,983.5,500,-125.5,-264.5
2014-01-14,24,22686,23382,172.5,555,6,983,500,-125.5,-264.5
2014-01-14,25,22737.5,23433.5,172.5,565,6,983.5,500,-125.5,-264.5
2014-01-14,26,22634,23330,198.5,555,6,983.5,500,-125.5,-264.5
2014-01-14,27,22509,23204,198.5,476,5,962.5,497.5,-125.5,-264.5
2014-01-14,28,22517.5,23212.5,226.5,396.5,5,962.5,498,-125.5,-264.5
2014-01-14,29,22565,23259.5,226.5,303,5,915,485,-125.5,-264.5
2014-01-14,30,22503.5,23198.5,233,191.5,5,915,485,-125.5,-264.5
2014-01-14,31,22555,23249.5,233,117,4.5,691.5,500,-125.5,-264.5
2014-01-14,32,23116.5,23812,271,42,5.5,692.5,500,-125.5,-264.5
2014-01-14,33,24023,24689.5,271,9.5,10,958,500,-92,-264.5
2014-01-14,34,25071.5,25730,324.5,0,9,957.5,500,-84.5,-264.5
2014-01-14,35,25370,26057,324.5,0,8,983.5,500,-114,-264.5
2014-01-14,36,25250,25948.5,380.5,0,8.5,983.5,500,-125.5,-264.5
2014-01-14,37,25189.5,25890,380.5,0,10,983.5,500,-125.5,-264.5
2014-01-14,38,25058,25757.5,391.5,0,9.5,983.5,500,-125.5,-264.5
2014-01-14,39,24528,25227,391.5,0,8,983.5,500,-125.5,-264.5
2014-01-14,40,23832,24531.5,428.5,0,8,983.5,500,-125.5,-264.5
2014-01-14,41,23126.5,23825.5,428.5,0,9,983.5,500,-125.5,-264.5
2014-01-14,42,22117.5,22817.5,460,0,7.5,983.5,500,-125.5,-264.5
2014-01-14,43,21170.5,21865.5,460,0,4.5,983.5,500,-125.5,-264.5
2014-01-14,44,19856,20555.5,482.5,0,10,983.5,500,-125.5,-264.5
2014-01-14,45,18750,19448.5,482.5,0,7.5,983.5,500,-125.5,-264.5
2014-01-14,46,17742,18426,509.5,0,12,983.5,500,-107.5,-264.5
2014-01-14,47,16428.5,17336.5,509.5,0,267.5,983.5,500,-80.5,-259.5
2014-01-14,48,15673,16759.5,510,0,486,983.5,500,-74.5,-238.5
2014-01-15,1,15590,16845,510,0,693,980,500,-79.5,-184
2014-01-15,2,15659,16917.5,491,0,760,983.5,500,-51.5,-198
2014-01-15,3,15558,16988.5,491,0,944.5,983.5,500,-42,-148
2014-01-15,4,15202,16610,470.5,0,1015,983.5,500,-17.5,-76
2014-01-15,5,14974.5,16320,470.5,0,1008,983.5,500,-8,-30
2014-01-15,6,14915.5,16223,451,0,1000,983.5,500,-8,12
2014-01-15,7,14636.5,15982,451,0,1038,983.5,500,-8,71
2014-01-15,8,14327,15702,440.5,0,1068,983.5,500,-8,88.5
2014-01-15,9,14134.5,15505,440.5,0,1063.5,982,500,-8,117
2014-01-15,10,14136,15430,445.5,0,1051.5,982,500,-8,124.5
2014-01-15,11,14389.5,15686.5,445.5,0,953.5,741.5,331,-22,66.5
2014-01-15,12,15060.5,16083.5,439,0,798,741.5,331,-11.5,17.5
2014-01-15,13,16691.5,17024.5,439,0,68,485.5,259.5,15,2.5
2014-01-15,14,18401,18727.5,479.5,0,7.5,485.5,259.5,15.5,-19
2014-01-15,15,20531.5,20927,479.5,0,8,493,259.5,-28.5,-55.5
2014-01-15,16,21726,22224,470.5,0,8.5,502.5,259,-58,-130.5
2014-01-15,17,22100.5,22710.5,470.5,7.5,7.5,722,500,-95,-205
2014-01-15,18,21986,22678.5,455.5,16.5,8,722,500,-122,-261.5
2014-01-15,19,22287.5,22988,455.5,36,13,884,500,-123,-264.5
2014-01-15,20,22331,23029.5,486,58,8.5,884,500,-123,-264.5
2014-01-15,21,22315,23011.5,486,78,8,952,500,-123,-264.5
2014-01-15,22,22329.5,23029.5,497.5,97,10,952,500,-125.5,-264.5
2014-01-15,23,22388,23088.5,497.5,123.5,9,983.5,500,-125.5,-264.5
2014-01-15,24,22410,23110.5,479.5,143.5,10.5,983.5,500,-125.5,-264.5
2014-01-15,25,22428.5,23128.5,479.5,160,10,983.5,500,-125.5,-264.5
2014-01-15,26,22257,22955,501.5,148,6.5,983.5,500,-125.5,-264.5
2014-01-15,27,22202,22900,501.5,140,7,983,500,-125.5,-264.5
2014-01-15,28,22104.5,22804,561,129.5,9,983,500,-125.5,-264.5
2014-01-15,29,22087.5,22784.5,561,107,5,983.5,326,-125.5,-264.5
2014-01-15,30,22021,22720,509.5,101,8,983.5,249.5,-125.5,-264.5
2014-01-15,31,22031,22727,509.5,63,6,983.5,105.5,-125.5,-264.5
2014-01-15,32,22568.5,23265,462.5,23,6,983.5,68,-125.5,-264.5
2014-01-15,33,23425,24124.5,462.5,7.5,9.5,983.5,249,-125.5,-264.5
2014-01-15,34,24614.5,25309.5,433,0,2,983.5,249,-125.5,-264.5
2014-01-15,35,25027,25723,433,0,5.5,983.5,249,-125.5,-264.5
2014-01-15,36,24926,25622,420.5,0,3.5,983.5,249,-125.5,-264.5
2014-01-15,37,24669,25364.5,420.5,0,4.5,983,249,-125.5,-264.5
2014-01-15,38,24331.5,25030,429.5,0,9,983,249,-125.5,-265
2014-01-15,39,23811.5,24507.5,429.5,0,5,983.5,249,-125.5,-264.5
2014-01-15,40,23130.5,23827.5,381,0,5,983.5,273.5,-125.5,-264.5
2014-01-15,41,22409.5,23107.5,381,0,6.5,983.5,500,-125.5,-264.5
2014-01-15,42,21577.5,22277,341.5,0,8.5,983.5,500,-125.5,-265
2014-01-15,43,20591.5,21292.5,341.5,0,11,983.5,500,-125.5,-264.5
2014-01-15,44,19430,20133.5,321.5,0,11,983.5,500,-123,-264.5
2014-01-15,45,18387.5,19090,321.5,0,12.5,983.5,500,-125.5,-264.5
2014-01-15,46,17440,18152.5,307,0,22.5,983.5,500,-125.5,-264.5
2014-01-15,47,16245.5,17440,307,0,504.5,983.5,500,-125.5,-264.5
2014-01-15,48,15591.5,17084,308,0,802.5,983.5,500,-125.5,-264.5
2014-01-16,1,15501.5,16986.5,308,0,795,983.5,500,-125.5,-265
2014-01-16,2,15661,17137,334,0,729,983.5,500,-125.5,-264.5
2014-01-16,3,15522.5,17002.5,334,0,790,983.5,500,-125.5,-264.5
2014-01-16,4,15137,16672.5,303,0,847.5,983.5,500,-125.5,-262.5
2014-01-16,5,14876,16560.5,303,0,1026.5,983.5,500,-119.5,-240.5
2014-01-16,6,14796.5,16461,286,0,1031.5,983.5,500,-93.5,-239.5
2014-01-16,7,14484,16118.5,286,0,1064,983.5,500,-72.5,-251.5
2014-01-16,8,14181.5,15931,280.5,0,1130,983.5,500,-68.5,-252.5
2014-01-16,9,13949,15699.5,280.5,0,1120.5,983.5,500,-66.5,-263.5
2014-01-16,10,14000,15804,281,0,1143.5,983.5,500,-77.5,-264.5
2014-01-16,11,14304,16058.5,281,0,1103.5,983.5,500,-107,-259
2014-01-16,12,14939,16480.5,294.5,0,1055.5,983.5,500,-47.5,-198
2014-01-16,13,16612.5,17482,294.5,0,447,983.5,500,7,-130
2014-01-16,14,18372,18923.5,274.5,0,85.5,983.5,500,8,-162.5
2014-01-16,15,20507,21075.5,274.5,0,9.5,983.5,500,-44.5,-213
2014-01-16,16,21593.5,22255.5,264.5,0,8.5,983.5,500,-91.5,-260
2014-01-16,17,21953,22645.5,264.5,9.5,11.5,983.5,500,-118,-263.5
2014-01-16,18,21761.5,22463,301,37,12,983.5,500,-125.5,-264.5
2014-01-16,19,22059,22760.5,301,105.5,11,983.5,500,-125.5,-264.5
2014-01-16,20,22064.5,22766,327.5,187,11.5,983.5,500,-125.5,-264.5
2014-01-16,21,21953.5,22654.5,327.5,276,11,983.5,500,-125.5,-264.5
2014-01-16,22,21906.5,22605,366,327,8.5,983.5,499.5,-125.5,-264.5
2014-01-16,23,21866.5,22565.5,366,365,9,983.5,500,-125.5,-264.5
2014-01-16,24,21924,22621.5,432,409,8,983.5,500,-125.5,-264.5
2014-01-16,25,21957.5,22657.5,432,410.5,9.5,983.5,500,-125.5,-264.5
2014-01-16,26,21832.5,22532.5,424,376,10,983.5,500,-125.5,-264.5
2014-01-16,27,21803.5,22503.5,424,326,10,983.5,500,-125.5,-264.5
2014-01-16,28,21757,22456,438,283,7.5,983.5,500,-125.5,-264.5
2014-01-16,29,21906,22605,438,199.5,7,983.5,331,-125.5,-264.5
2014-01-16,30,21837,22537,431.5,146.5,7.5,983.5,331,-125.5,-264.5
2014-01-16,31,21944,22644,431.5,80.5,8,983.5,230.5,-125.5,-264.5
2014-01-16,32,22580,23280.5,463.5,30,6,984,230.5,-125.5,-264.5
2014-01-16,33,23463,24163,463.5,12,8,983.5,237,-125.5,-264.5
2014-01-16,34,24782,25479.5,419.5,0,4.5,983.5,236,-125.5,-264.5
2014-01-16,35,25268,25963.5,419.5,0,5,983.5,500,-125.5,-264.5
2014-01-16,36,25141,25840,498.5,0,9,983.5,500,-125.5,-265
2014-01-16,37,24897.5,25601,498.5,0,12,983.5,500,-125.5,-264.5
2014-01-16,38,24388.5,25090.5,474,0,9,983.5,500,-125.5,-264.5
2014-01-16,39,23863.5,24565.5,474,0,9,983.5,500,-125.5,-264.5
2014-01-16,40,23174.5,23875.5,459,0,10,983.5,500,-125.5,-264.5
2014-01-16,41,22413.5,23114.5,459,0,10,983.5,500,-125.5,-265
2014-01-16,42,21542.5,22246,441.5,0,11,983.5,500,-125.5,-264.5
2014-01-16,43,20504,21201,441.5,0,5,983.5,500,-125.5,-264.5
2014-01-16,44,19303.5,20004.5,435,0,9,983.5,500,-125.5,-264.5
2014-01-16,45,18267.5,18969,435,0,10.5,983.5,500,-125.5,-264.5
2014-01-16,46,17304.5,18009,431,0,14.5,984,500,-125.5,-264.5
2014-01-16,47,16233.5,17295.5,431,0,362,983.5,500,-125.5,-264.5
2014-01-16,48,15574.5,16988.5,443.5,0,724,983.5,500,-125.5,-264.5
2014-01-17,1,15443.5,16929.5,443.5,0,796,984,500,-125.5,-264.5
2014-01-17,2,15539.5,17020,447.5,0,719,984,500,-125.5,-264.5
2014-01-17,3,15391,16864.5,447.5,0,783.5,983.5,500,-125.5,-265
2014-01-17,4,15010.5,16481,415.5,0,780.5,983.5,500,-125.5,-264.5
2014-01-17,5,14753.5,16328.5,415.5,0,886.5,983.5,500,-124,-265
2014-01-17,6,14656.5,16220,414,0,896.5,984,500,-106.5,-261
2014-01-17,7,14382.5,16085.5,414,0,1064,984,500,-99,-240
2014-01-17,8,13999.5,15707.5,402.5,0,1078.5,984,500,-90,-239
2014-01-17,9,13836,15576,402.5,0,1070.5,984,500,-117.5,-252
2014-01-17,10,13813,15518.5,366.5,0,1059,983.5,500,-124,-230
2014-01-17,11,14091,15654,366.5,0,926,876.5,500,-110,-181.5
2014-01-17,12,14704,16063,375.5,0,800,876.5,500,-47.5,-107
2014-01-17,13,16359,17086.5,375.5,0,394.5,650,500,30.5,-36
2014-01-17,14,18093.5,18460.5,376,0,11.5,661.5,500,3.5,-55.5
2014-01-17,15,20259,20740.5,376,0,12,981.5,500,-47,-121.5
2014-01-17,16,21448,22045,348.5,0,11.5,981.5,500,-89.5,-195
2014-01-17,17,21889,22560,348.5,12.5,10,983.5,500,-110,-250.5
2014-01-17,18,21735.5,22422,347.5,32.5,10,983.5,500,-111,-264.5
2014-01-17,19,22098.5,22786,347.5,70,9,983.5,500,-112.5,-264.5
2014-01-17,20,22167.5,22866.5,420.5,130.5,9,983.5,500,-125.5,-264.5
2014-01-17,21,22109.5,22809,420.5,181.5,9.5,983.5,500,-125.5,-264.5
2014-01-17,22,22055,22754.5,394.5,242.5,9.5,983.5,500,-125.5,-264.5
2014-01-17,23,22063,22762.5,394.5,291.5,10,983.5,500,-125.5,-264.5
2014-01-17,24,22047,22746.5,374.5,322,10,984,500,-125.5,-264.5
2014-01-17,25,22118,22818,374.5,344,10,983.5,500,-125.5,-264.5
2014-01-17,26,21968,22665.5,326.5,331,6,984,500,-125.5,-264.5
2014-01-17,27,21794.5,22492.5,326.5,313.5,7.5,983.5,500,-125.5,-264.5
2014-01-17,28,21725.5,22421,337.5,287,5,983.5,500,-125.5,-264.5
2014-01-17,29,21773.5,22471.5,337.5,248,5,983.5,500,-125.5,-264.5
2014-01-17,30,21617.5,22314.5,330,197,7,983.5,500,-125.5,-264.5
2014-01-17,31,21409.5,22107,330,107,7,984,370,-125.5,-264.5
2014-01-17,32,21898.5,22595.5,260,54,7,983.5,369.5,-125.5,-264.5
2014-01-17,33,22610,23309.5,260,15.5,9,983.5,399,-125.5,-264.5
2014-01-17,34,24014,24714.5,205.5,0,3,984,398.5,-125.5,-264.5
2014-01-17,35,24670,25364.5,205.5,0,4.5,984,500,-125.5,-264.5
2014-01-17,36,24599.5,25301,193.5,0,10,983.5,500,-125.5,-264.5
2014-01-17,37,24356.5,25055.5,193.5,0,8,983.5,500,-125.5,-264.5
2014-01-17,38,23877,24577.5,185.5,0,9,983.5,500,-125.5,-264.5
2014-01-17,39,23267,23963.5,185.5,0,3,983.5,500,-125.5,-264.5
2014-01-17,40,22445.5,23142.5,175,0,4.5,983.5,500,-125.5,-264.5
2014-01-17,41,21648.5,22344,175,0,5.5,983.5,500,-125.5,-264.5
2014-01-17,42,20731.5,21430.5,181,0,8,984,500,-125.5,-264.5
2014-01-17,43,19917.5,20616,181,0,8,984,500,-125.5,-264.5
2014-01-17,44,18843.5,19544.5,191,0,11,984,499.5,-125.5,-264.5
2014-01-17,45,18035.5,18737,191,0,11,983.5,500,-125.5,-264.5
2014-01-17,46,17335,18037.5,201.5,0,12,984,500,-125.5,-264
2014-01-17,47,16411,17233,201.5,0,132,983.5,500,-125.5,-264.5
2014-01-17,48,15793.5,16768.5,206,0,285,983.5,500,-125.5,-264.5
2014-01-18,1,15683,16657,206,0,284,980,499.5,-125.5,-264.5
2014-01-18,2,15776.5,16751.5,232.5,0,285,984,500,-125.5,-264.5
2014-01-18,3,15474.5,16453.5,232.5,0,288.5,984,500,-125.5,-264.5
2014-01-18,4,15017,16024.5,232,0,317.5,983.5,500,-125.5,-265
2014-01-18,5,14599.5,15854.5,232,0,566.5,984,500,-125.5,-264
2014-01-18,6,14480,15750,248,0,684,984,500,-125.5,-227
2014-01-18,7,14121.5,15627.5,248,0,876.5,983.5,500,-125.5,-205
2014-01-18,8,13737,15217,283,0,871.5,984,500,-125.5,-184
2014-01-18,9,13437.5,14887,283,0,808,983.5,500,-118.5,-158
2014-01-18,10,13322,14799,340.5,0,874.5,984,500,-91.5,-145.5
2014-01-18,11,13290,14785.5,340.5,0,919.5,983.5,499.5,-111,-167
2014-01-18,12,13426.5,14797,327,0,835.5,984,500,-80,-184.5
2014-01-18,13,14100.5,15401,327,0,774.5,984,500,-39,-148
2014-01-18,14,14692,15612.5,414,0,457,983.5,500,-65.5,-114.5
2014-01-18,15,15442,16060,414,0,67.5,983.5,500,-93,-140.5
2014-01-18,16,16112,16674.5,426.5,0,7,984,500,-93,-162
2014-01-18,17,16933.5,17518.5,426.5,11,8.5,983.5,500,-92.5,-183
2014-01-18,18,17929,18559.5,466,24.5,6,983.5,500,-112.5,-211
2014-01-18,19,18815,19434.5,466,49.5,6,984,500,-96,-217
2014-01-18,20,19304.5,19937.5,480,80.5,6.5,984,500,-109.5,-217
2014-01-18,21,19556,20204,480,109,6,983.5,500,-125.5,-217
2014-01-18,22,19717.5,20367.5,535,135,8,984,500,-125.5,-217
2014-01-18,23,19815.5,20462.5,535,151,6,984,500,-125.5,-217
2014-01-18,24,19881.5,20545.5,529.5,161,7.5,984,500,-125.5,-231.5
2014-01-18,25,19854.5,20551.5,529.5,186.5,8,983.5,500,-125.5,-264.5
2014-01-18,26,19720,20416.5,551,194.5,7,983.5,500,-125.5,-264.5
2014-01-18,27,19472,20167.5,551,199,5.5,984,500,-125.5,-264.5
2014-01-18,28,19239,19934,595,167.5,5,984,500,-125.5,-264.5
2014-01-18,29,19168,19863,595,142.5,5,983.5,500,-125.5,-264.5
2014-01-18,30,19014,19709.5,576.5,109.5,5,984,500,-125.5,-264.5
2014-01-18,31,19029.5,19726,576.5,70,6.5,983.5,380,-125.5,-264.5
2014-01-18,32,19220.5,19919.5,542.5,37.5,9,984,380,-125.5,-264.5
2014-01-18,33,19924.5,20625.5,542.5,14,11.5,984,380,-125.5,-264.5
2014-01-18,34,21260.5,21964.5,533.5,0,14,983.5,379.5,-125.5,-264.5
2014-01-18,35,22218,22917,533.5,0,9,984,500,-125.5,-264.5
2014-01-18,36,22334,23033,541,0,8.5,984,500,-125.5,-265
2014-01-18,37,22060.5,22756,541,0,6,984,500,-125.5,-264.5
2014-01-18,38,21548.5,22244.5,527,0,5.5,984,500,-125.5,-264.5
2014-01-18,39,20873,21568.5,527,0,6,983.5,500,-125.5,-264.5
2014-01-18,40,20055,20751,512.5,0,6,984,500,-125.5,-264.5
