Date,Period,Day-Ahead Price
2014-09-15,26,39.63
2014-09-15,27,39.63
2014-09-15,28,38.14
2014-09-15,29,38.14
2014-09-15,30,36.67
2014-09-15,31,36.67
2014-09-15,32,55.16
2014-09-15,33,55.16
2014-09-15,34,59.54
2014-09-15,35,59.54
2014-09-15,36,50.07
2014-09-15,37,50.07
2014-09-15,38,58.59
2014-09-15,39,58.59
2014-09-15,40,59.99
2014-09-15,41,59.99
2014-09-15,42,43.35
2014-09-15,43,43.35
2014-09-15,44,35.57
2014-09-15,45,35.57
2014-09-15,46,40.2
2014-09-15,47,40.2
2014-09-16,0,35.3
2014-09-16,1,35.3
2014-09-16,2,34.55
2014-09-16,3,34.55
2014-09-16,4,33.92
2014-09-16,5,33.92
2014-09-16,6,33.08
2014-09-16,7,33.08
2014-09-16,8,33.08
2014-09-16,9,33.08
2014-09-16,10,36.92
2014-09-16,11,36.92
2014-09-16,12,45.04
2014-09-16,13,45.04
2014-09-16,14,44.04
2014-09-16,15,44.04
2014-09-16,16,50.04
2014-09-16,17,50.04
2014-09-16,18,52.17
2014-09-16,19,52.17
2014-09-16,20,53
2014-09-16,21,53
2014-09-16,22,53.03
2014-09-16,23,53.03
2014-09-16,24,52.18
2014-09-16,25,52.18
2014-09-16,26,45.07
2014-09-16,27,45.07
2014-09-16,28,42
2014-09-16,29,42
2014-09-16,30,41.31
2014-09-16,31,41.31
2014-09-16,32,56.94
2014-09-16,33,56.94
2014-09-16,34,59.95
2014-09-16,35,59.95
2014-09-16,36,47.54
2014-09-16,37,47.54
2014-09-16,38,59.66
2014-09-16,39,59.66
2014-09-16,40,62.49
2014-09-16,41,62.49
2014-09-16,42,43.48
2014-09-16,43,43.48
2014-09-16,44,39.53
2014-09-16,45,39.53
2014-09-16,46,40.5
2014-09-16,47,40.5
2014-09-17,0,33.97
2014-09-17,1,33.97
2014-09-17,2,32.55
2014-09-17,3,32.55
2014-09-17,4,31.28
2014-09-17,5,31.28
2014-09-17,6,30.93
2014-09-17,7,30.93
2014-09-17,8,30.9
2014-09-17,9,30.9
2014-09-17,10,33.48
2014-09-17,11,33.48
2014-09-17,12,47.01
2014-09-17,13,47.01
2014-09-17,14,41.82
2014-09-17,15,41.82
2014-09-17,16,48.1
2014-09-17,17,48.1
2014-09-17,18,50.55
2014-09-17,19,50.55
2014-09-17,20,53.33
2014-09-17,21,53.33
2014-09-17,22,57.93
2014-09-17,23,57.93
2014-09-17,24,57.67
2014-09-17,25,57.67
2014-09-17,26,46.21
2014-09-17,27,46.21
2014-09-17,28,41.98
2014-09-17,29,41.98
2014-09-17,30,42.04
2014-09-17,31,42.04
2014-09-17,32,60.01
2014-09-17,33,60.01
2014-09-17,34,61.96
2014-09-17,35,61.96
2014-09-17,36,49.04
2014-09-17,37,49.04
2014-09-17,38,57.09
2014-09-17,39,57.09
2014-09-17,40,59.37
2014-09-17,41,59.37
2014-09-17,42,44.92
2014-09-17,43,44.92
2014-09-17,44,41.19
2014-09-17,45,41.19
2014-09-17,46,38.14
2014-09-17,47,38.14
2014-09-18,0,33.98
2014-09-18,1,33.98
2014-09-18,2,33.05
2014-09-18,3,33.05
2014-09-18,4,32.55
2014-09-18,5,32.55
2014-09-18,6,32.49
2014-09-18,7,32.49
2014-09-18,8,32.43
2014-09-18,9,32.43
2014-09-18,10,35
2014-09-18,11,35
2014-09-18,12,42.49
2014-09-18,13,42.49
2014-09-18,14,39.77
2014-09-18,15,39.77
2014-09-18,16,43.73
2014-09-18,17,43.73
2014-09-18,18,47.9
2014-09-18,19,47.9
2014-09-18,20,51.12
2014-09-18,21,51.12
2014-09-18,22,51.93
2014-09-18,23,51.93
2014-09-18,24,47.76
2014-09-18,25,47.76
2014-09-18,26,41.74
2014-09-18,27,41.74
2014-09-18,28,38.53
2014-09-18,29,38.53
2014-09-18,30,37.38
2014-09-18,31,37.38
2014-09-18,32,52.51
2014-09-18,33,52.51
2014-09-18,34,55.98
2014-09-18,35,55.98
2014-09-18,36,47.1
2014-09-18,37,47.1
2014-09-18,38,70.08
2014-09-18,39,70.08
2014-09-18,40,65
2014-09-18,41,65
2014-09-18,42,46.99
2014-09-18,43,46.99
2014-09-18,44,40.16
2014-09-18,45,40.16
2014-09-18,46,39.28
2014-09-18,47,39.28
2014-09-19,0,35.95
2014-09-19,1,35.95
2014-09-19,2,33.67
2014-09-19,3,33.67
2014-09-19,4,32.57
2014-09-19,5,32.57
2014-09-19,6,32.55
2014-09-19,7,32.55
2014-09-19,8,32.58
2014-09-19,9,32.58
2014-09-19,10,35.95
2014-09-19,11,35.95
2014-09-19,12,42.5
2014-09-19,13,42.5
2014-09-19,14,41.7
2014-09-19,15,41.7
2014-09-19,16,51.42
2014-09-19,17,51.42
2014-09-19,18,54.97
2014-09-19,19,54.97
2014-09-19,20,55.02
2014-09-19,21,55.02
2014-09-19,22,56
2014-09-19,23,56
2014-09-19,24,50.76
2014-09-19,25,50.76
2014-09-19,26,42.67
2014-09-19,27,42.67
2014-09-19,28,39.91
2014-09-19,29,39.91
2014-09-19,30,38.24
2014-09-19,31,38.24
2014-09-19,32,47.54
2014-09-19,33,47.54
2014-09-19,34,55.09
2014-09-19,35,55.09
2014-09-19,36,50.06
2014-09-19,37,50.06
2014-09-19,38,65.05
2014-09-19,39,65.05
2014-09-19,40,55.68
2014-09-19,41,55.68
2014-09-19,42,43.96
2014-09-19,43,43.96
2014-09-19,44,41.11
2014-09-19,45,41.11
2014-09-19,46,42.07
2014-09-19,47,42.07
2014-09-20,0,40.07
2014-09-20,1,40.07
2014-09-20,2,37.4
2014-09-20,3,37.4
2014-09-20,4,34.92
2014-09-20,5,34.92
2014-09-20,6,33.9
2014-09-20,7,33.9
2014-09-20,8,33.07
2014-09-20,9,33.07
2014-09-20,10,33.99
2014-09-20,11,33.99
2014-09-20,12,36.56
2014-09-20,13,36.56
2014-09-20,14,40.05
2014-09-20,15,40.05
2014-09-20,16,46.95
2014-09-20,17,46.95
2014-09-20,18,64.06
2014-09-20,19,64.06
2014-09-20,20,61.95
2014-09-20,21,61.95
2014-09-20,22,55
2014-09-20,23,55
2014-09-20,24,61.97
2014-09-20,25,61.97
2014-09-20,26,40.4
2014-09-20,27,40.4
2014-09-20,28,36.58
2014-09-20,29,36.58
2014-09-20,30,36.53
2014-09-20,31,36.53
2014-09-20,32,39.02
2014-09-20,33,39.02
2014-09-20,34,48.02
2014-09-20,35,48.02
2014-09-20,36,48.08
2014-09-20,37,48.08
2014-09-20,38,62.06
2014-09-20,39,62.06
2014-09-20,40,61.9
2014-09-20,41,61.9
2014-09-20,42,40
2014-09-20,43,40
2014-09-20,44,38.87
2014-09-20,45,38.87
2014-09-20,46,37.96
2014-09-20,47,37.96
2014-09-21,0,34.7
2014-09-21,1,34.7
2014-09-21,2,33.06
2014-09-21,3,33.06
2014-09-21,4,32.55
2014-09-21,5,32.55
2014-09-21,6,30.61
2014-09-21,7,30.61
2014-09-21,8,31
2014-09-21,9,31
2014-09-21,10,32.52
2014-09-21,11,32.52
2014-09-21,12,33.03
2014-09-21,13,33.03
2014-09-21,14,36.65
2014-09-21,15,36.65
2014-09-21,16,34.48
2014-09-21,17,34.48
2014-09-21,18,40
2014-09-21,19,40
2014-09-21,20,38.61
2014-09-21,21,38.61
2014-09-21,22,49.65
2014-09-21,23,49.65
2014-09-21,24,53
2014-09-21,25,53
2014-09-21,26,40
2014-09-21,27,40
2014-09-21,28,38
2014-09-21,29,38
2014-09-21,30,38
2014-09-21,31,38
2014-09-21,32,43.62
2014-09-21,33,43.62
2014-09-21,34,55
2014-09-21,35,55
2014-09-21,36,45.42
2014-09-21,37,45.42
2014-09-21,38,83.3
2014-09-21,39,83.3
2014-09-21,40,88.76
2014-09-21,41,88.76
2014-09-21,42,50
2014-09-21,43,50
2014-09-21,44,44.09
2014-09-21,45,44.09
2014-09-21,46,36.44
2014-09-21,47,36.44
2014-09-22,0,34.89
2014-09-22,1,34.89
2014-09-22,2,34.38
2014-09-22,3,34.38
2014-09-22,4,33.07
2014-09-22,5,33.07
2014-09-22,6,33.05
2014-09-22,7,33.05
2014-09-22,8,33.09
2014-09-22,9,33.09
2014-09-22,10,35.74
2014-09-22,11,35.74
2014-09-22,12,41.09
2014-09-22,13,41.09
2014-09-22,14,41.4
2014-09-22,15,41.4
2014-09-22,16,42
2014-09-22,17,42
2014-09-22,18,45.97
2014-09-22,19,45.97
2014-09-22,20,52
2014-09-22,21,52
2014-09-22,22,50.36
2014-09-22,23,50.36
2014-09-22,24,46.94
2014-09-22,25,46.94
2014-09-22,26,39.25
2014-09-22,27,39.25
2014-09-22,28,38.59
2014-09-22,29,38.59
2014-09-22,30,42
2014-09-22,31,42
2014-09-22,32,59.98
2014-09-22,33,59.98
2014-09-22,34,54.95
2014-09-22,35,54.95
2014-09-22,36,50.94
2014-09-22,37,50.94
2014-09-22,38,65
2014-09-22,39,65
2014-09-22,40,57.05
2014-09-22,41,57.05
2014-09-22,42,44.56
2014-09-22,43,44.56
2014-09-22,44,41.7
2014-09-22,45,41.7
2014-09-22,46,38.98
2014-09-22,47,38.98
2014-09-23,0,34.95
2014-09-23,1,34.95
2014-09-23,2,33.9
2014-09-23,3,33.9
2014-09-23,4,33.5
2014-09-23,5,33.5
2014-09-23,6,33.1
2014-09-23,7,33.1
2014-09-23,8,33.09
2014-09-23,9,33.09
2014-09-23,10,36.01
2014-09-23,11,36.01
2014-09-23,12,45.02
2014-09-23,13,45.02
2014-09-23,14,41.34
2014-09-23,15,41.34
2014-09-23,16,47.93
2014-09-23,17,47.93
2014-09-23,18,46.32
2014-09-23,19,46.32
2014-09-23,20,47.67
2014-09-23,21,47.67
2014-09-23,22,46.94
2014-09-23,23,46.94
2014-09-23,24,46.34
2014-09-23,25,46.34
2014-09-23,26,39
2014-09-23,27,39
2014-09-23,28,37.28
2014-09-23,29,37.28
2014-09-23,30,39.21
2014-09-23,31,39.21
2014-09-23,32,49.92
2014-09-23,33,49.92
2014-09-23,34,54.64
2014-09-23,35,54.64
2014-09-23,36,54.9
2014-09-23,37,54.9
2014-09-23,38,69.96
2014-09-23,39,69.96
2014-09-23,40,55.21
2014-09-23,41,55.21
2014-09-23,42,44.95
2014-09-23,43,44.95
2014-09-23,44,40.77
2014-09-23,45,40.77
2014-09-23,46,37.92
2014-09-23,47,37.92
2014-09-24,0,33.57
2014-09-24,1,33.57
2014-09-24,2,33.05
2014-09-24,3,33.05
2014-09-24,4,30.94
2014-09-24,5,30.94
2014-09-24,6,30.55
2014-09-24,7,30.55
2014-09-24,8,30.56
2014-09-24,9,30.56
2014-09-24,10,33.48
2014-09-24,11,33.48
2014-09-24,12,42.23
2014-09-24,13,42.23
2014-09-24,14,44.53
2014-09-24,15,44.53
2014-09-24,16,53.07
2014-09-24,17,53.07
2014-09-24,18,50.85
2014-09-24,19,50.85
2014-09-24,20,46.58
2014-09-24,21,46.58
2014-09-24,22,42.86
2014-09-24,23,42.86
2014-09-24,24,43.21
2014-09-24,25,43.21
2014-09-24,26,38.63
2014-09-24,27,38.63
2014-09-24,28,37.09
2014-09-24,29,37.09
2014-09-24,30,37.17
2014-09-24,31,37.17
2014-09-24,32,44.64
2014-09-24,33,44.64
2014-09-24,34,54.8
2014-09-24,35,54.8
2014-09-24,36,54.97
2014-09-24,37,54.97
2014-09-24,38,71.02
2014-09-24,39,71.02
2014-09-24,40,58.4
2014-09-24,41,58.4
2014-09-24,42,45.28
2014-09-24,43,45.28
2014-09-24,44,38.37
2014-09-24,45,38.37
2014-09-24,46,39.84
2014-09-24,47,39.84
2014-09-25,0,35.53
2014-09-25,1,35.53
2014-09-25,2,34.94
2014-09-25,3,34.94
2014-09-25,4,33.41
2014-09-25,5,33.41
2014-09-25,6,32.49
2014-09-25,7,32.49
2014-09-25,8,32.58
2014-09-25,9,32.58
2014-09-25,10,35
2014-09-25,11,35
2014-09-25,12,42.17
2014-09-25,13,42.17
2014-09-25,14,42.84
2014-09-25,15,42.84
2014-09-25,16,52.68
2014-09-25,17,52.68
2014-09-25,18,53.01
2014-09-25,19,53.01
2014-09-25,20,47.18
2014-09-25,21,47.18
2014-09-25,22,42.26
2014-09-25,23,42.26
2014-09-25,24,41.31
2014-09-25,25,41.31
2014-09-25,26,37.11
2014-09-25,27,37.11
2014-09-25,28,36.57
2014-09-25,29,36.57
2014-09-25,30,36.68
2014-09-25,31,36.68
2014-09-25,32,43.14
2014-09-25,33,43.14
2014-09-25,34,51.34
2014-09-25,35,51.34
2014-09-25,36,49.68
2014-09-25,37,49.68
2014-09-25,38,73.65
2014-09-25,39,73.65
2014-09-25,40,55.56
2014-09-25,41,55.56
2014-09-25,42,44.04
2014-09-25,43,44.04
2014-09-25,44,38.57
2014-09-25,45,38.57
2014-09-25,46,35.55
2014-09-25,47,35.55
2014-09-26,0,32.16
2014-09-26,1,32.16
2014-09-26,2,30.74
2014-09-26,3,30.74
2014-09-26,4,28.66
2014-09-26,5,28.66
2014-09-26,6,25.97
2014-09-26,7,25.97
2014-09-26,8,26
2014-09-26,9,26
2014-09-26,10,32.18
2014-09-26,11,32.18
2014-09-26,12,40.03
2014-09-26,13,40.03
2014-09-26,14,39.95
2014-09-26,15,39.95
2014-09-26,16,45.68
2014-09-26,17,45.68
2014-09-26,18,48.25
2014-09-26,19,48.25
2014-09-26,20,45.08
2014-09-26,21,45.08
2014-09-26,22,41.96
2014-09-26,23,41.96
2014-09-26,24,43.02
2014-09-26,25,43.02
2014-09-26,26,37.53
2014-09-26,27,37.53
2014-09-26,28,36.96
2014-09-26,29,36.96
2014-09-26,30,37.16
2014-09-26,31,37.16
2014-09-26,32,41.91
2014-09-26,33,41.91
2014-09-26,34,49.93
2014-09-26,35,49.93
2014-09-26,36,49.9
2014-09-26,37,49.9
2014-09-26,38,72.69
2014-09-26,39,72.69
2014-09-26,40,52.97
2014-09-26,41,52.97
2014-09-26,42,44.01
2014-09-26,43,44.01
2014-09-26,44,38.54
2014-09-26,45,38.54
2014-09-26,46,45.06
2014-09-26,47,45.06
2014-09-27,0,36.98
2014-09-27,1,36.98
2014-09-27,2,35.79
2014-09-27,3,35.79
2014-09-27,4,35.02
2014-09-27,5,35.02
2014-09-27,6,35.02
2014-09-27,7,35.02
2014-09-27,8,35.02
2014-09-27,9,35.02
2014-09-27,10,35.07
2014-09-27,11,35.07
2014-09-27,12,37.79
2014-09-27,13,37.79
2014-09-27,14,38.53
2014-09-27,15,38.53
2014-09-27,16,43.12
2014-09-27,17,43.12
2014-09-27,18,59.98
2014-09-27,19,59.98
2014-09-27,20,59.92
2014-09-27,21,59.92
2014-09-27,22,46.19
2014-09-27,23,46.19
2014-09-27,24,43.14
2014-09-27,25,43.14
2014-09-27,26,36.7
2014-09-27,27,36.7
2014-09-27,28,36.42
2014-09-27,29,36.42
2014-09-27,30,35.93
2014-09-27,31,35.93
2014-09-27,32,36.95
2014-09-27,33,36.95
2014-09-27,34,45.43
2014-09-27,35,45.43
2014-09-27,36,50.2
2014-09-27,37,50.2
2014-09-27,38,79.97
2014-09-27,39,79.97
2014-09-27,40,59.5
2014-09-27,41,59.5
2014-09-27,42,43.93
2014-09-27,43,43.93
2014-09-27,44,40.04
2014-09-27,45,40.04
2014-09-27,46,41
2014-09-27,47,41
2014-09-28,0,36.01
2014-09-28,1,36.01
2014-09-28,2,36.09
2014-09-28,3,36.09
2014-09-28,4,33.73
2014-09-28,5,33.73
2014-09-28,6,32.76
2014-09-28,7,32.76
2014-09-28,8,32.59
2014-09-28,9,32.59
2014-09-28,10,32.92
2014-09-28,11,32.92
2014-09-28,12,35.79
2014-09-28,13,35.79
2014-09-28,14,35.79
2014-09-28,15,35.79
2014-09-28,16,36.51
2014-09-28,17,36.51
2014-09-28,18,39.31
2014-09-28,19,39.31
2014-09-28,20,42.68
2014-09-28,21,42.68
2014-09-28,22,49.02
2014-09-28,23,49.02
2014-09-28,24,46.08
2014-09-28,25,46.08
2014-09-28,26,40.03
2014-09-28,27,40.03
2014-09-28,28,37.74
2014-09-28,29,37.74
2014-09-28,30,38.06
2014-09-28,31,38.06
2014-09-28,32,40.03
2014-09-28,33,40.03
2014-09-28,34,43.54
2014-09-28,35,43.54
2014-09-28,36,48.25
2014-09-28,37,48.25
2014-09-28,38,84.94
2014-09-28,39,84.94
2014-09-28,40,55.68
2014-09-28,41,55.68
2014-09-28,42,44.51
2014-09-28,43,44.51
2014-09-28,44,40.46
2014-09-28,45,40.46
2014-09-28,46,40.71
2014-09-28,47,40.71
2014-09-29,0,34.98
2014-09-29,1,34.98
2014-09-29,2,34.71
2014-09-29,3,34.71
2014-09-29,4,34.25
2014-09-29,5,34.25
2014-09-29,6,33.46
2014-09-29,7,33.46
2014-09-29,8,33.42
2014-09-29,9,33.42
2014-09-29,10,35.59
2014-09-29,11,35.59
2014-09-29,12,41.27
2014-09-29,13,41.27
2014-09-29,14,44
2014-09-29,15,44
2014-09-29,16,45.49
2014-09-29,17,45.49
2014-09-29,18,44.99
2014-09-29,19,44.99
2014-09-29,20,46.04
2014-09-29,21,46.04
2014-09-29,22,49.9
2014-09-29,23,49.9
2014-09-29,24,44.96
2014-09-29,25,44.96
2014-09-29,26,38.92
2014-09-29,27,38.92
2014-09-29,28,38.01
2014-09-29,29,38.01
2014-09-29,30,39.01
2014-09-29,31,39.01
2014-09-29,32,48.43
2014-09-29,33,48.43
2014-09-29,34,49.98
2014-09-29,35,49.98
2014-09-29,36,65
2014-09-29,37,65
2014-09-29,38,77.86
2014-09-29,39,77.86
2014-09-29,40,52.76
2014-09-29,41,52.76
2014-09-29,42,46.02
2014-09-29,43,46.02
2014-09-29,44,40.03
2014-09-29,45,40.03
2014-09-29,46,39.49
2014-09-29,47,39.49
2014-09-30,0,35.07
2014-09-30,1,35.07
2014-09-30,2,34.92
2014-09-30,3,34.92
2014-09-30,4,31.95
2014-09-30,5,31.95
2014-09-30,6,31.12
2014-09-30,7,31.12
2014-09-30,8,31.1
2014-09-30,9,31.1
2014-09-30,10,35.09
2014-09-30,11,35.09
2014-09-30,12,41.91
2014-09-30,13,41.91
2014-09-30,14,44.6
2014-09-30,15,44.6
2014-09-30,16,46.03
2014-09-30,17,46.03
2014-09-30,18,48.96
2014-09-30,19,48.96
2014-09-30,20,46.97
2014-09-30,21,46.97
2014-09-30,22,41.9
2014-09-30,23,41.9
2014-09-30,24,40.77
2014-09-30,25,40.77
2014-09-30,26,38.42
2014-09-30,27,38.42
2014-09-30,28,37.06
2014-09-30,29,37.06
2014-09-30,30,38.94
2014-09-30,31,38.94
2014-09-30,32,44.96
2014-09-30,33,44.96
2014-09-30,34,53.38
2014-09-30,35,53.38
2014-09-30,36,60
2014-09-30,37,60
2014-09-30,38,77.69
2014-09-30,39,77.69
2014-09-30,40,52.92
2014-09-30,41,52.92
2014-09-30,42,45.09
2014-09-30,43,45.09
2014-09-30,44,37.04
2014-09-30,45,37.04
2014-09-30,46,39
2014-09-30,47,39
2014-10-01,0,34.77
2014-10-01,1,34.77
2014-10-01,2,34
2014-10-01,3,34
2014-10-01,4,32.98
2014-10-01,5,32.98
2014-10-01,6,32.97
2014-10-01,7,32.97
2014-10-01,8,33.9
2014-10-01,9,33.9
2014-10-01,10,36.52
2014-10-01,11,36.52
2014-10-01,12,44.03
2014-10-01,13,44.03
2014-10-01,14,46.21
2014-10-01,15,46.21
2014-10-01,16,50.53
2014-10-01,17,50.53
2014-10-01,18,54.76
2014-10-01,19,54.76
2014-10-01,20,52.49
2014-10-01,21,52.49
2014-10-01,22,50.45
2014-10-01,23,50.45
2014-10-01,24,49.2
2014-10-01,25,49.2
2014-10-01,26,46.23
2014-10-01,27,46.23
2014-10-01,28,44.03
2014-10-01,29,44.03
2014-10-01,30,40.01
2014-10-01,31,40.01
2014-10-01,32,47
2014-10-01,33,47
2014-10-01,34,54.01
2014-10-01,35,54.01
2014-10-01,36,60.91
2014-10-01,37,60.91
2014-10-01,38,78
2014-10-01,39,78
2014-10-01,40,52.51
2014-10-01,41,52.51
2014-10-01,42,47.01
2014-10-01,43,47.01
2014-10-01,44,41.09
2014-10-01,45,41.09
2014-10-01,46,43.97
2014-10-01,47,43.97
2014-10-02,0,38.02
2014-10-02,1,38.02
2014-10-02,2,36.51
2014-10-02,3,36.51
2014-10-02,4,35.92
2014-10-02,5,35.92
2014-10-02,6,35.04
2014-10-02,7,35.04
2014-10-02,8,35.07
2014-10-02,9,35.07
2014-10-02,10,38.09
2014-10-02,11,38.09
2014-10-02,12,45.64
2014-10-02,13,45.64
2014-10-02,14,45.38
2014-10-02,15,45.38
2014-10-02,16,51.38
2014-10-02,17,51.38
2014-10-02,18,53.21
2014-10-02,19,53.21
2014-10-02,20,48.71
2014-10-02,21,48.71
2014-10-02,22,45.11
2014-10-02,23,45.11
2014-10-02,24,41.37
2014-10-02,25,41.37
2014-10-02,26,39.46
2014-10-02,27,39.46
2014-10-02,28,38.21
2014-10-02,29,38.21
2014-10-02,30,39.28
2014-10-02,31,39.28
2014-10-02,32,44.97
2014-10-02,33,44.97
2014-10-02,34,49.91
2014-10-02,35,49.91
2014-10-02,36,54.99
2014-10-02,37,54.99
2014-10-02,38,76.7
2014-10-02,39,76.7
2014-10-02,40,47.98
2014-10-02,41,47.98
2014-10-02,42,39.89
2014-10-02,43,39.89
2014-10-02,44,38.22
2014-10-02,45,38.22
2014-10-02,46,38.94
2014-10-02,47,38.94
2014-10-03,0,31.97
2014-10-03,1,31.97
2014-10-03,2,30.98
2014-10-03,3,30.98
2014-10-03,4,29.47
2014-10-03,5,29.47
2014-10-03,6,26.2
2014-10-03,7,26.2
2014-10-03,8,27.34
2014-10-03,9,27.34
2014-10-03,10,32.4
2014-10-03,11,32.4
2014-10-03,12,42.8
2014-10-03,13,42.8
2014-10-03,14,43.09
2014-10-03,15,43.09
2014-10-03,16,45.47
2014-10-03,17,45.47
2014-10-03,18,45.74
2014-10-03,19,45.74
2014-10-03,20,46.16
2014-10-03,21,46.16
2014-10-03,22,45.84
2014-10-03,23,45.84
2014-10-03,24,43.14
2014-10-03,25,43.14
2014-10-03,26,41.25
2014-10-03,27,41.25
2014-10-03,28,38.4
2014-10-03,29,38.4
2014-10-03,30,37.79
2014-10-03,31,37.79
2014-10-03,32,39.63
2014-10-03,33,39.63
2014-10-03,34,48.01
2014-10-03,35,48.01
2014-10-03,36,59.71
2014-10-03,37,59.71
2014-10-03,38,77.64
2014-10-03,39,77.64
2014-10-03,40,44.93
2014-10-03,41,44.93
2014-10-03,42,43.51
2014-10-03,43,43.51
2014-10-03,44,42.73
2014-10-03,45,42.73
2014-10-03,46,49.91
2014-10-03,47,49.91
2014-10-04,0,38.9
2014-10-04,1,38.9
2014-10-04,2,38.09
2014-10-04,3,38.09
2014-10-04,4,36.52
2014-10-04,5,36.52
2014-10-04,6,34.57
2014-10-04,7,34.57
2014-10-04,8,34.05
2014-10-04,9,34.05
2014-10-04,10,34.05
2014-10-04,11,34.05
2014-10-04,12,34.99
2014-10-04,13,34.99
2014-10-04,14,35.99
2014-10-04,15,35.99
2014-10-04,16,39.97
2014-10-04,17,39.97
2014-10-04,18,48.01
2014-10-04,19,48.01
2014-10-04,20,51.1
2014-10-04,21,51.1
2014-10-04,22,48
2014-10-04,23,48
2014-10-04,24,42.03
2014-10-04,25,42.03
2014-10-04,26,35.97
2014-10-04,27,35.97
2014-10-04,28,35.05
2014-10-04,29,35.05
2014-10-04,30,34.98
2014-10-04,31,34.98
2014-10-04,32,36.54
2014-10-04,33,36.54
2014-10-04,34,44
2014-10-04,35,44
2014-10-04,36,60.01
2014-10-04,37,60.01
2014-10-04,38,78.08
2014-10-04,39,78.08
2014-10-04,40,47.92
2014-10-04,41,47.92
2014-10-04,42,45
2014-10-04,43,45
2014-10-04,44,42.01
2014-10-04,45,42.01
2014-10-04,46,42
2014-10-04,47,42
2014-10-05,0,37.11
2014-10-05,1,37.11
2014-10-05,2,35.97
2014-10-05,3,35.97
2014-10-05,4,35.4
2014-10-05,5,35.4
2014-10-05,6,34.55
2014-10-05,7,34.55
2014-10-05,8,34.51
2014-10-05,9,34.51
2014-10-05,10,34.51
2014-10-05,11,34.51
2014-10-05,12,35.4
2014-10-05,13,35.4
2014-10-05,14,33.5
2014-10-05,15,33.5
2014-10-05,16,35.04
2014-10-05,17,35.04
2014-10-05,18,36.58
2014-10-05,19,36.58
2014-10-05,20,42.19
2014-10-05,21,42.19
2014-10-05,22,48
2014-10-05,23,48
2014-10-05,24,48
2014-10-05,25,48
2014-10-05,26,36.6
2014-10-05,27,36.6
2014-10-05,28,36.51
2014-10-05,29,36.51
2014-10-05,30,36.29
2014-10-05,31,36.29
2014-10-05,32,39.3
2014-10-05,33,39.3
2014-10-05,34,43.14
2014-10-05,35,43.14
2014-10-05,36,60
2014-10-05,37,60
2014-10-05,38,82.38
2014-10-05,39,82.38
2014-10-05,40,45
2014-10-05,41,45
2014-10-05,42,37.09
2014-10-05,43,37.09
2014-10-05,44,34.53
2014-10-05,45,34.53
2014-10-05,46,35.11
2014-10-05,47,35.11
2014-10-06,0,32.09
2014-10-06,1,32.09
2014-10-06,2,32.5
2014-10-06,3,32.5
2014-10-06,4,30.41
2014-10-06,5,30.41
2014-10-06,6,30
2014-10-06,7,30
2014-10-06,8,29.81
2014-10-06,9,29.81
2014-10-06,10,33.06
2014-10-06,11,33.06
2014-10-06,12,40.35
2014-10-06,13,40.35
2014-10-06,14,42.1
2014-10-06,15,42.1
2014-10-06,16,42.73
2014-10-06,17,42.73
2014-10-06,18,44.04
2014-10-06,19,44.04
2014-10-06,20,45.07
2014-10-06,21,45.07
2014-10-06,22,46.91
2014-10-06,23,46.91
2014-10-06,24,50.64
2014-10-06,25,50.64
2014-10-06,26,46.07
2014-10-06,27,46.07
2014-10-06,28,42.06
2014-10-06,29,42.06
2014-10-06,30,40.28
2014-10-06,31,40.28
2014-10-06,32,56.44
2014-10-06,33,56.44
2014-10-06,34,52.28
2014-10-06,35,52.28
2014-10-06,36,70.08
2014-10-06,37,70.08
2014-10-06,38,79.08
2014-10-06,39,79.08
2014-10-06,40,45.92
2014-10-06,41,45.92
2014-10-06,42,52.51
2014-10-06,43,52.51
2014-10-06,44,41.16
2014-10-06,45,41.16
2014-10-06,46,39.93
2014-10-06,47,39.93
2014-10-07,0,36.57
2014-10-07,1,36.57
2014-10-07,2,35.91
2014-10-07,3,35.91
2014-10-07,4,35
2014-10-07,5,35
2014-10-07,6,33.77
2014-10-07,7,33.77
2014-10-07,8,33.91
2014-10-07,9,33.91
2014-10-07,10,37.71
2014-10-07,11,37.71
2014-10-07,12,43.55
2014-10-07,13,43.55
2014-10-07,14,46.08
2014-10-07,15,46.08
2014-10-07,16,51.03
2014-10-07,17,51.03
2014-10-07,18,53.98
2014-10-07,19,53.98
2014-10-07,20,49.98
2014-10-07,21,49.98
2014-10-07,22,47.85
2014-10-07,23,47.85
2014-10-07,24,46.71
2014-10-07,25,46.71
2014-10-07,26,40.49
2014-10-07,27,40.49
2014-10-07,28,37.35
2014-10-07,29,37.35
2014-10-07,30,36.79
2014-10-07,31,36.79
2014-10-07,32,46.89
2014-10-07,33,46.89
2014-10-07,34,44.91
2014-10-07,35,44.91
2014-10-07,36,59.99
2014-10-07,37,59.99
2014-10-07,38,76.67
2014-10-07,39,76.67
2014-10-07,40,44.94
2014-10-07,41,44.94
2014-10-07,42,46.98
2014-10-07,43,46.98
2014-10-07,44,40.31
2014-10-07,45,40.31
2014-10-07,46,36.99
2014-10-07,47,36.99
2014-10-08,0,34.52
2014-10-08,1,34.52
2014-10-08,2,34.48
2014-10-08,3,34.48
2014-10-08,4,33.63
2014-10-08,5,33.63
2014-10-08,6,32.37
2014-10-08,7,32.37
2014-10-08,8,32.01
2014-10-08,9,32.01
