Date,Period,SSP,SBP
2013-10-09,28,40.0223,43.83
2013-10-09,29,38.41954,43.57
2013-10-09,30,38.40761,43.27
2013-10-09,31,38.65932,45.63
2013-10-09,32,37.46301,45.47
2013-10-09,33,38.5228,46.83
2013-10-09,34,38.04293,46.75
2013-10-09,35,36.40432,48.17
2013-10-09,36,37.37601,47.64
2013-10-09,37,38.48015,49.37
2013-10-09,38,40.50387,56.58
2013-10-09,39,38.40195,57.03
2013-10-09,40,40.11515,50.76
2013-10-09,41,40.33178,49.96
2013-10-09,42,41.30911,49.46
2013-10-09,43,46.88,53.49835
2013-10-09,44,40.01,46.22
2013-10-09,45,36.11913,44.23
2013-10-09,46,33.93908,42.81
2013-10-09,47,35.45,51.94577
2013-10-09,48,34.43,59
2013-10-10,1,30.18546,33.84
2013-10-10,2,29.71232,31.92
2013-10-10,3,39.61108,39.61108
2013-10-10,4,32.92502,32.92502
2013-10-10,5,29.82527,29.82527
2013-10-10,6,29.36654,29.36654
2013-10-10,7,29.4256,29.4256
2013-10-10,8,29.44527,29.44527
2013-10-10,9,31.15615,31.15615
2013-10-10,10,31.61945,31.61945
2013-10-10,11,30.59582,41.13
2013-10-10,12,31.43403,41.97
2013-10-10,13,34.16021,46.48
2013-10-10,14,47.15,51.5
2013-10-10,15,42.11119,56.42
2013-10-10,16,59.32,72.11
2013-10-10,17,41.69715,59.25
2013-10-10,18,40.50432,59.09
2013-10-10,19,39.98387,58.05
2013-10-10,20,37.481,55.16
2013-10-10,21,36.49615,57.22
2013-10-10,22,38.38383,51.76
2013-10-10,23,36.6241,46.13
2013-10-10,24,37.20011,45.78
2013-10-10,25,38.41289,45.33
2013-10-10,26,38.56657,44.13
2013-10-10,27,39.12971,44.73
2013-10-10,28,39.19133,44.19
2013-10-10,29,39.77858,43.65
2013-10-10,30,40.05,43.72
2013-10-10,31,40.27427,47.84
2013-10-10,32,40.57475,48.35
2013-10-10,33,50.43,74.94142
2013-10-10,34,50.51,75.90655
2013-10-10,35,52.7,79.08703
2013-10-10,36,52.88,82.84624
2013-10-10,37,55.82,89.96968
2013-10-10,38,56.99,106.12477
2013-10-10,39,62.69,100.25266
2013-10-10,40,59.29,90.02531
2013-10-10,41,54.69,81.53946
2013-10-10,42,54.63,64.89247
2013-10-10,43,50.39,59.24574
2013-10-10,44,40.21,49.21
2013-10-10,45,40.21,50
2013-10-10,46,40.21,48.04
2013-10-10,47,41.49,62.96246
2013-10-10,48,43.71,64.20126
2013-10-11,1,35.74,51.5
2013-10-11,2,31.27636,33.94
2013-10-11,3,31.65319,33.42
2013-10-11,4,38.18824,38.18824
2013-10-11,5,33.39,50.75995
2013-10-11,6,33.33,51.48122
2013-10-11,7,29.42062,31.75
2013-10-11,8,29.14283,31.56
2013-10-11,9,29.00104,32.13
2013-10-11,10,29.79178,32.1
2013-10-11,11,31.79094,45.32
2013-10-11,12,32.23663,42.86
2013-10-11,13,33.41388,46.38
2013-10-11,14,51.8,62.44389
2013-10-11,15,39.11054,58.79
2013-10-11,16,59.96,79.05305
2013-10-11,17,60.32,86.99224
2013-10-11,18,59.98,90.66446
2013-10-11,19,64.37,90.43215
2013-10-11,20,64.19,80.97193
2013-10-11,21,64.56,78.62936
2013-10-11,22,64.56,77.18213
2013-10-11,23,65.33,76.47252
2013-10-11,24,62.54,76.50179
2013-10-11,25,63.69,76.82552
2013-10-11,26,40.05,61.92
2013-10-11,27,40.05,57.11
2013-10-11,28,40.05,56.3
2013-10-11,29,53.32,66.52274
2013-10-11,30,51.52,66.21914
2013-10-11,31,51.23,66.61084
2013-10-11,32,49.99,70.43387
2013-10-11,33,51.46,70.27494
2013-10-11,34,50.72,74.375
2013-10-11,35,56.23,79.62172
2013-10-11,36,58.07,83.14396
2013-10-11,37,61.79,94.97222
2013-10-11,38,68.34,101.49981
2013-10-11,39,41.43167,84.07
2013-10-11,40,41.15361,65.31
2013-10-11,41,40.78774,59.24
2013-10-11,42,40.78031,54.88
2013-10-11,43,40.51449,48.58
2013-10-11,44,40.43341,49.1
2013-10-11,45,40.95807,46.83
2013-10-11,46,41.04649,49.97
2013-10-11,47,36.37968,42.13
2013-10-11,48,34.84812,43.07
2013-10-12,1,33.2151,42.6
2013-10-12,2,31.88376,40.34
2013-10-12,3,31.92082,37.12
2013-10-12,4,31.85779,37
2013-10-12,5,31.99292,35.43
2013-10-12,6,32.33289,34.79
2013-10-12,7,32.78846,32.78846
2013-10-12,8,32.05021,32.05021
2013-10-12,9,31.89923,31.89923
2013-10-12,10,31.33305,31.38
2013-10-12,11,31.23198,32.04
2013-10-12,12,31.03066,31.99
2013-10-12,13,32.55104,38.21
2013-10-12,14,33.15584,42.74
2013-10-12,15,34.51985,42.29
2013-10-12,16,39.78758,43.24
2013-10-12,17,50.5,76.36
2013-10-12,18,59.99,73.76946
2013-10-12,19,59.55,74.23857
2013-10-12,20,41.5,57.07
2013-10-12,21,60.59,71.38
2013-10-12,22,41.5,61.93
2013-10-12,23,58.57,68.88
2013-10-12,24,41.66729,58.58
2013-10-12,25,55.57,68.05
2013-10-12,26,40.16621,56.38
2013-10-12,27,46.66,65.42208
2013-10-12,28,45.22,66.95
2013-10-12,29,41.71406,44.87
2013-10-12,30,39.68471,43.02
2013-10-12,31,39.55499,49.87
2013-10-12,32,38.96657,49.18
2013-10-12,33,38,49.65
2013-10-12,34,50.75,65.19116
2013-10-12,35,57.12,76.88943
2013-10-12,36,55.02,87.11
2013-10-12,37,58.19,93.75889
2013-10-12,38,62.9,102.18087
2013-10-12,39,42.54921,69.26
2013-10-12,40,39.93955,63.78
2013-10-12,41,38.90782,62.4
2013-10-12,42,40.81401,59.85
2013-10-12,43,41.54233,58.67
2013-10-12,44,38.11687,56.64
2013-10-12,45,39.02955,53.42
2013-10-12,46,38.53759,52.92
2013-10-12,47,38.53,58
2013-10-12,48,38.52,58
2013-10-13,1,32.56624,35.19
2013-10-13,2,32.19527,34.24
2013-10-13,3,33.29,56.74629
2013-10-13,4,32.5,56.92396
2013-10-13,5,33.22,53.08471
2013-10-13,6,32.4916,32.4916
2013-10-13,7,39.1386,39.1386
2013-10-13,8,31.75229,31.75229
2013-10-13,9,31.28952,31.28952
2013-10-13,10,29.27575,29.88
2013-10-13,11,26.70462,29.75
2013-10-13,12,27.65357,29.65
2013-10-13,13,28.28922,30.39
2013-10-13,14,29.99862,31.35
2013-10-13,15,30.71724,38.02
2013-10-13,16,31.46668,37.99
2013-10-13,17,32.41584,43.27
2013-10-13,18,35.72144,43.17
2013-10-13,19,39.5,48.04
2013-10-13,20,44.41,64.71012
2013-10-13,21,40.85302,43.84
2013-10-13,22,45.29,65.8
2013-10-13,23,54.27,74.25498
2013-10-13,24,58.03,91.53591
2013-10-13,25,57.24,82.8778
2013-10-13,26,57.9,78.46564
2013-10-13,27,60.08,78.78713
2013-10-13,28,61.88,78.33538
2013-10-13,29,50.09,75.28542
2013-10-13,30,49.69,70.19647
2013-10-13,31,52.78,68.81965
2013-10-13,32,51.19,74.65516
2013-10-13,33,54.97,76.00644
2013-10-13,34,56.47,78.70815
2013-10-13,35,59.15,80.09784
2013-10-13,36,58.41,80.70811
2013-10-13,37,66.6,88.9177
2013-10-13,38,78.17,101.11355
2013-10-13,39,89.42,99.85397
2013-10-13,40,42.51188,82.43
2013-10-13,41,40.85883,61.3
2013-10-13,42,38.0732,60.58
2013-10-13,43,41.62403,51.48
2013-10-13,44,39.08198,51.23
2013-10-13,45,38.3872,52.34
2013-10-13,46,37.50896,51.06
2013-10-13,47,33.41226,41.9
2013-10-13,48,31.84271,37.66
2013-10-14,1,31.7488,32.82
2013-10-14,2,31.43579,31.43579
2013-10-14,3,32.11099,32.11099
2013-10-14,4,32.9118,32.9118
2013-10-14,5,29.75,51.18866
2013-10-14,6,32.71805,32.71805
2013-10-14,7,30.98,51.07622
2013-10-14,8,30.66,56.72081
2013-10-14,9,29.96,50.4928
2013-10-14,10,27.97102,29.3
2013-10-14,11,32.66695,33.39
2013-10-14,12,31.89189,31.89189
2013-10-14,13,39.49,43.77
2013-10-14,14,46.98,57.62834
2013-10-14,15,50.23,63.47231
2013-10-14,16,52.14,71.62259
2013-10-14,17,49.35,61.87585
2013-10-14,18,50.47,62.29086
2013-10-14,19,54.23,94.87705
2013-10-14,20,53.13,71.72579
2013-10-14,21,54.64,68.87826
2013-10-14,22,58.17,67.66967
2013-10-14,23,58.24,67.25057
2013-10-14,24,63.92,65.49406
2013-10-14,25,61.72339,61.72339
2013-10-14,26,42.20611,61.89
2013-10-14,27,42.07407,55.35
2013-10-14,28,42.04804,52.84
2013-10-14,29,41.98262,52.31
2013-10-14,30,42.06397,50.08
2013-10-14,31,41.85142,54.48
2013-10-14,32,42.0038,52.48
2013-10-14,33,42.03887,55.71
2013-10-14,34,42.20631,56.03
2013-10-14,35,42.30189,63.46
2013-10-14,36,61.19977,61.19977
2013-10-14,37,65.43,71.27402
2013-10-14,38,72.84,85.81019
2013-10-14,39,72.53,74.7
2013-10-14,40,64.78,68.93
2013-10-14,41,58.24,63.59
2013-10-14,42,57.46,63.9839
2013-10-14,43,52.6,59.32569
2013-10-14,44,51.7,56.5
2013-10-14,45,52.55,56.5
2013-10-14,46,42.72856,50.94
2013-10-14,47,51.56,62.56515
2013-10-14,48,52,60.91173
2013-10-15,1,44.64,61.51326
2013-10-15,2,41.32,63.79802
2013-10-15,3,41.38,61.90662
2013-10-15,4,42.51,63.03023
2013-10-15,5,42.94,63.50275
2013-10-15,6,42.25,63.34324
2013-10-15,7,39.17,51.29962
2013-10-15,8,35.43571,38.87
2013-10-15,9,33.3037,38.47
2013-10-15,10,32.85061,38.56
2013-10-15,11,34.59097,43.74
2013-10-15,12,35.71649,43.53
2013-10-15,13,52.39,64.26238
2013-10-15,14,51.4,63.99925
2013-10-15,15,53.58,65.85
2013-10-15,16,54.06,68.23
2013-10-15,17,40.5119,54.23
2013-10-15,18,40.86781,54.04
2013-10-15,19,41.08832,53.1
2013-10-15,20,41.92816,51.41
2013-10-15,21,48.11,68.98246
2013-10-15,22,48.88,65.96294
2013-10-15,23,42.25099,45.86
2013-10-15,24,41.69815,46.23
2013-10-15,25,40.69103,45.08
2013-10-15,26,40.31032,45.05
2013-10-15,27,40.29002,45.99
2013-10-15,28,39.65796,45.26
2013-10-15,29,40.06553,45.42
2013-10-15,30,40.69866,45.48
2013-10-15,31,40.30958,49.38
2013-10-15,32,40.98962,49.17
2013-10-15,33,41.82386,50.5
2013-10-15,34,41.3437,51.42
2013-10-15,35,41.82353,57.89
2013-10-15,36,42.44776,57.33
2013-10-15,37,42.48742,61.33
2013-10-15,38,70.54,99.3823
2013-10-15,39,67.56,96.09519
2013-10-15,40,59.92,89.90388
2013-10-15,41,55.27,80.12509
2013-10-15,42,53.43,70.46301
2013-10-15,43,53.31,67.66132
2013-10-15,44,53.25,65.95
2013-10-15,45,52.31,64.71794
2013-10-15,46,51.36,62
2013-10-15,47,50.53,62
2013-10-15,48,47.87,62
2013-10-16,1,47.49,51.50787
2013-10-16,2,36,44.78
2013-10-16,3,43.42,61.83223
2013-10-16,4,42.91,62.05054
2013-10-16,5,41.27,62
2013-10-16,6,35.62081,40.58
2013-10-16,7,33.19989,38.16
2013-10-16,8,35.03206,38.59
2013-10-16,9,32.96762,37.86
2013-10-16,10,32.01512,37.75
2013-10-16,11,44.69,60.92293
2013-10-16,12,33.34635,43.77
2013-10-16,13,54.55,60
2013-10-16,14,39.71835,53.83
2013-10-16,15,56.78,79.16346
2013-10-16,16,58.99,100.79428
2013-10-16,17,58.4,94.15651
2013-10-16,18,41.81489,58.71
2013-10-16,19,41.85662,56.83
2013-10-16,20,56.3,88.35071
2013-10-16,21,56.22,111.30455
2013-10-16,22,55.7,97.54728
2013-10-16,23,54.47,90.23996
2013-10-16,24,56.24,85.46092
2013-10-16,25,59.9,81.67993
2013-10-16,26,56.13,75.91978
2013-10-16,27,50.97,70.4422
2013-10-16,28,49.03,63.39114
2013-10-16,29,42.01,48.56
2013-10-16,30,41.7822,46.29
2013-10-16,31,41.20718,41.20718
2013-10-16,32,41.69215,41.69215
2013-10-16,33,42.01,44.07
2013-10-16,34,48.72,56.73
2013-10-16,35,41.76114,51.02
2013-10-16,36,43,50.15
2013-10-16,37,42.63303,63.6
2013-10-16,38,79.36,94.40187
2013-10-16,39,42.44939,69.06
2013-10-16,40,42.42258,55.57
2013-10-16,41,56.1,72.75369
2013-10-16,42,42.10099,53.76
2013-10-16,43,52.56,64.72396
2013-10-16,44,51.62,63.60048
2013-10-16,45,50.66,64.58768
2013-10-16,46,49.72,62
2013-10-16,47,41.86,62
2013-10-16,48,39.57,58.65565
2013-10-17,1,38.54507,38.54507
2013-10-17,2,32.70612,32.70612
2013-10-17,3,35.33,53.52079
2013-10-17,4,35.86,53.63055
2013-10-17,5,35.64,58.32827
2013-10-17,6,34.95,58
2013-10-17,7,32.37,54.41933
2013-10-17,8,32.15,52
2013-10-17,9,32.76,52
2013-10-17,10,31.77421,32.84
2013-10-17,11,31.72545,35
2013-10-17,12,31.66059,33.59
2013-10-17,13,48.62,55.25426
2013-10-17,14,40.85732,50.53
2013-10-17,15,53.32,65.44948
2013-10-17,16,40.43647,51.54
2013-10-17,17,40.3705,51.22
2013-10-17,18,41.66475,51.38
2013-10-17,19,39.72648,51.3
2013-10-17,20,41.70394,50.93
2013-10-17,21,51.92,57.62249
2013-10-17,22,52.9,68.38388
2013-10-17,23,42,56.2
2013-10-17,24,42,56.17
2013-10-17,25,56.72,62.77179
2013-10-17,26,41.65976,56.16
2013-10-17,27,41.82051,52.72
2013-10-17,28,41.95712,51.88
2013-10-17,29,41.71028,51.97
2013-10-17,30,41.58881,51.62
2013-10-17,31,41.2843,55.52
2013-10-17,32,41.89201,55.15
2013-10-17,33,50,50
2013-10-17,34,41.96616,54.13
2013-10-17,35,42.11354,56.31
2013-10-17,36,42.28676,57.23
2013-10-17,37,67.49,90.99002
2013-10-17,38,80.12,102.9965
2013-10-17,39,42.82718,79.49
2013-10-17,40,42.60713,68.88
2013-10-17,41,42.01375,58.92
2013-10-17,42,41.73228,56.19
2013-10-17,43,42,54.79
2013-10-17,44,53.63,60.5
2013-10-17,45,42,51.83
2013-10-17,46,42,51.21
2013-10-17,47,47.39,56.21538
2013-10-17,48,50.22,59.48107
2013-10-18,1,43.39,59.06731
2013-10-18,2,42.69,57
2013-10-18,3,44.74,57.50972
2013-10-18,4,45.76,57.04998
2013-10-18,5,46.56,57
2013-10-18,6,46.39,57
2013-10-18,7,33.21707,42.37
2013-10-18,8,33.37986,41.87
2013-10-18,9,33.23716,40.9
2013-10-18,10,33.2669,40.78
2013-10-18,11,33.45163,45.19
2013-10-18,12,33.20005,45.04
2013-10-18,13,37.45432,51.13
2013-10-18,14,34.29849,50.24
2013-10-18,15,41.91094,61.25
2013-10-18,16,64.46,76.58992
2013-10-18,17,41.86486,64.21
2013-10-18,18,41.98858,64.89
2013-10-18,19,42.00175,62.92
2013-10-18,20,64.33,66.65443
2013-10-18,21,64.27,70.35048
2013-10-18,22,64.25,67.6667
2013-10-18,23,61.99,66.89028
2013-10-18,24,58.62,65.83267
2013-10-18,25,51.61,65.91
2013-10-18,26,42.00926,47.77
2013-10-18,27,42.77,57.887
2013-10-18,28,42.39,55.52199
2013-10-18,29,41.96,55.37005
2013-10-18,30,41.47,55
2013-10-18,31,43.53,56.02956
2013-10-18,32,43.31,55.92886
2013-10-18,33,44.01,58
2013-10-18,34,44.47,68.09821
2013-10-18,35,42.05,53.99
2013-10-18,36,42.18599,53.98
2013-10-18,37,61.39,93.9705
2013-10-18,38,42.63834,68.91
2013-10-18,39,41.40486,66.2
2013-10-18,40,42.33498,56.97
2013-10-18,41,41.90631,53.78
2013-10-18,42,41.40851,52.35
2013-10-18,43,40.80344,51.89
2013-10-18,44,40.26793,51.4
2013-10-18,45,39.50369,49.77
2013-10-18,46,35.27813,46.68
2013-10-18,47,32.97831,41.23
2013-10-18,48,32.24991,34.35
2013-10-19,1,32.07516,32.07516
2013-10-19,2,31.64944,31.64944
2013-10-19,3,28.57,54.33532
2013-10-19,4,28.61,53.72025
2013-10-19,5,28.7,51.85121
2013-10-19,6,29.41312,29.41312
2013-10-19,7,29.7,50.5
2013-10-19,8,29.69815,29.69815
2013-10-19,9,29.06313,29.52
2013-10-19,10,29.51,50.5
2013-10-19,11,29.29442,32.86
2013-10-19,12,31.93,50.11708
2013-10-19,13,36.24,50.36436
2013-10-19,14,37.17,50.5
2013-10-19,15,43.04,61.92712
2013-10-19,16,44.89,68.33508
2013-10-19,17,48.39,71.38428
2013-10-19,18,49.5,79.50414
2013-10-19,19,56.84,69.6181
2013-10-19,20,63.92,65.34426
2013-10-19,21,65.38,79.08691
2013-10-19,22,65.64,82.36295
2013-10-19,23,60.09,140.1673
2013-10-19,24,59.39,145.05654
2013-10-19,25,58.54,113.34576
2013-10-19,26,57.62,129.20766
2013-10-19,27,55.23,76.02284
2013-10-19,28,54.77,65.02533
2013-10-19,29,48.72,62.61434
2013-10-19,30,49.29,61.00077
2013-10-19,31,51.21,58.13395
2013-10-19,32,43.64116,50.39
2013-10-19,33,37.94304,51.48
2013-10-19,34,37.43302,51.55
2013-10-19,35,38.48159,57.91
2013-10-19,36,40.3163,63.2
2013-10-19,37,41.80832,70.78
2013-10-19,38,42.70162,83.19
2013-10-19,39,39.25109,83.65
2013-10-19,40,37.47477,59.07
2013-10-19,41,40.60491,52.32
2013-10-19,42,40.16249,50.16
2013-10-19,43,42.40012,51.97
2013-10-19,44,50.53,60
2013-10-19,45,50.03,60
2013-10-19,46,48.17,60
2013-10-19,47,35.21412,38.17
2013-10-19,48,35.21526,35.21526
2013-10-20,1,32.45,52.17356
2013-10-20,2,31.4039,34.61
2013-10-20,3,30.69325,36.08
2013-10-20,4,30.99065,35.99
2013-10-20,5,30.08203,34.78
2013-10-20,6,30.68107,33.89
2013-10-20,7,36.18079,36.18079
2013-10-20,8,31.11982,34.49
2013-10-20,9,29.80308,34.24
2013-10-20,10,29.1345,34.28
2013-10-20,11,27.7974,34.1
2013-10-20,12,28.9235,34.22
2013-10-20,13,29.81032,34.32
2013-10-20,14,26.91406,33.81
2013-10-20,15,28.80775,36.82
2013-10-20,16,29.60321,37.45
2013-10-20,17,32.2664,37.94
2013-10-20,18,38.67,64.64286
2013-10-20,19,42.71,64.37682
2013-10-20,20,43.3,63.79095
2013-10-20,21,43,63.68064
2013-10-20,22,44.36,64.8
2013-10-20,23,48.56,64.74
2013-10-20,24,48.03,64.13359
2013-10-20,25,47.85,62.6217
2013-10-20,26,46.72,80.22601
2013-10-20,27,42.09,70.57965
2013-10-20,28,42.61,63.02889
2013-10-20,29,41.33,70.28952
2013-10-20,30,41.09,64.49166
2013-10-20,31,42.2,61.69548
2013-10-20,32,42.39,61.64387
2013-10-20,33,42.58,61.10314
2013-10-20,34,44.45,59.06912
2013-10-20,35,38.91386,72.2
2013-10-20,36,42.91752,66.37
2013-10-20,37,73.13,95.66
2013-10-20,38,85.74,98.12191
2013-10-20,39,36.61,70.03
2013-10-20,40,36.02555,51.62
2013-10-20,41,36.39137,50.43
2013-10-20,42,36.03945,47.87
2013-10-20,43,46.34,62.39558
2013-10-20,44,45.7,61.05321
2013-10-20,45,43.48,58.27034
2013-10-20,46,33.73523,43.01
2013-10-20,47,30.4268,36.85
2013-10-20,48,30.84608,33.87
2013-10-21,1,28.26477,33.43
2013-10-21,2,28.18557,33.29
2013-10-21,3,27.93608,33.27
2013-10-21,4,34.02,52.33402
2013-10-21,5,33.69,51.66427
2013-10-21,6,28.48068,33.32
2013-10-21,7,28.21768,32.74
2013-10-21,8,28.10131,32.38
2013-10-21,9,27.70893,32.21
2013-10-21,10,28.43172,32.24
2013-10-21,11,31.30603,37.01
2013-10-21,12,29.78314,34.74
2013-10-21,13,33.51698,44.11
2013-10-21,14,49.34,59.17817
2013-10-21,15,51.09,69.68331
2013-10-21,16,51.96,103.75978
2013-10-21,17,53.68,99.81898
2013-10-21,18,54.91,76.3827
2013-10-21,19,63.61,73.39661
2013-10-21,20,64.7,74.67889
2013-10-21,21,67.74,72.95
2013-10-21,22,69.37,71.23656
2013-10-21,23,65.02,70.48071
2013-10-21,24,65.32,69.37
2013-10-21,25,64.59,69.61
2013-10-21,26,61.32,68.0913
2013-10-21,27,53.44,69.68
2013-10-21,28,49.1,68.5
2013-10-21,29,49.35,68.5
2013-10-21,30,42.0383,48.84
2013-10-21,31,45.08,45.9828
2013-10-21,32,45.03,65.46477
2013-10-21,33,47.47,69.07576
2013-10-21,34,48.51,77.42484
2013-10-21,35,42.09268,57.79
2013-10-21,36,42.4914,57.73
2013-10-21,37,44.1,68.65
2013-10-21,38,42.65125,84.02
2013-10-21,39,42.77197,77.13
2013-10-21,40,42.3354,58.77
2013-10-21,41,54.27,71.88392
2013-10-21,42,52.21,71.48
2013-10-21,43,42.01,45.3
2013-10-21,44,39.92543,41.66
2013-10-21,45,36.97083,40.61
2013-10-21,46,34.05471,39.93
2013-10-21,47,32.6099,36.32
2013-10-21,48,31.96232,31.96232
2013-10-22,1,29.30462,29.30462
2013-10-22,2,26.44828,28.09
2013-10-22,3,30.14649,30.14649
2013-10-22,4,31.76616,31.76616
2013-10-22,5,36.9804,36.9804
2013-10-22,6,33.08737,33.08737
2013-10-22,7,33.06328,33.06328
2013-10-22,8,29.61138,29.61138
2013-10-22,9,28.88072,29.57191
2013-10-22,10,33.01206,33.01206
2013-10-22,11,34.41013,34.41013
2013-10-22,12,32.59054,32.59054
2013-10-22,13,34,37.06
2013-10-22,14,40.45,57.60391
2013-10-22,15,47.66,55.55
2013-10-22,16,48.09,68.17871
2013-10-22,17,47.28,72.34751
2013-10-22,18,50.61,68.79311
2013-10-22,19,54.43,69.60197
2013-10-22,20,57.17,68.60556
2013-10-22,21,54.85,65.82989
2013-10-22,22,55.71,65.16704
2013-10-22,23,64.68,66.11278
2013-10-22,24,62.75,66.46894
2013-10-22,25,65.03,66.53243
2013-10-22,26,65.33,66.97724
2013-10-22,27,62.12,67.35022
2013-10-22,28,62.55,65.00328
2013-10-22,29,62.3896,62.3896
2013-10-22,30,59.86682,59.86682
2013-10-22,31,57.61852,57.61852
2013-10-22,32,41.57,69.24
2013-10-22,33,41.83564,70.93
2013-10-22,34,41.96486,77.2
2013-10-22,35,41.91001,84.4
2013-10-22,36,41.90362,86.34
2013-10-22,37,83.06551,83.06551
2013-10-22,38,90.88,96.97903
2013-10-22,39,73.63,95.37
2013-10-22,40,58.84,89.53
2013-10-22,41,41.91167,51.57
2013-10-22,42,42.15766,50.26
2013-10-22,43,46.86,63.95
2013-10-22,44,41.20781,43.62
2013-10-22,45,37.71151,41.01
2013-10-22,46,33.03246,38.45
2013-10-22,47,33.55896,37.96
2013-10-22,48,38.34,55.80748
2013-10-23,1,34.7,54.25917
2013-10-23,2,30.69714,30.94
2013-10-23,3,32.32,54.95903
2013-10-23,4,32.11,54.97772
2013-10-23,5,31.97,54.88213
2013-10-23,6,31.26,54.39358
2013-10-23,7,29.12172,31.4
2013-10-23,8,30.74,54.75
2013-10-23,9,28.7,30.61
2013-10-23,10,28.7,30.96
2013-10-23,11,33.32,54.71428
2013-10-23,12,33.44,55.13961
2013-10-23,13,38.22,55.15166
2013-10-23,14,33.91383,41.78
2013-10-23,15,40.20972,54.47
2013-10-23,16,55.14,70.26513
2013-10-23,17,40.5,55.7
2013-10-23,18,40.4652,55.81
2013-10-23,19,41.30257,57.65
2013-10-23,20,40.90753,60.01
2013-10-23,21,40.54047,60.02
2013-10-23,22,39.14504,61.18
2013-10-23,23,40.34874,48.54
2013-10-23,24,40.29177,47.78
2013-10-23,25,40.21707,45.23
2013-10-23,26,40,45.45
2013-10-23,27,38.9128,41.64
2013-10-23,28,37.05834,41.3
2013-10-23,29,37.86421,40.67
2013-10-23,30,36.51659,40.93
2013-10-23,31,35.95059,42.7
2013-10-23,32,37.4995,42.58
2013-10-23,33,39.65335,43.52
2013-10-23,34,37.67537,44.69
2013-10-23,35,39.04921,48.76
2013-10-23,36,40.94735,48.58
2013-10-23,37,59.93,74.96269
2013-10-23,38,66.24,97.59327
2013-10-23,39,59.43,90.8582
2013-10-23,40,52.78,77.58
2013-10-23,41,41.5,49.92
2013-10-23,42,40.24072,49.36
2013-10-23,43,40.78423,47.83
2013-10-23,44,40,47.48
2013-10-23,45,39.44132,43.59
2013-10-23,46,34.54844,41.32
2013-10-23,47,30.83503,38.53
2013-10-23,48,32.00698,35.31
2013-10-24,1,29.55265,32.9
2013-10-24,2,27.93877,32.94
2013-10-24,3,6.6598,33.38
2013-10-24,4,-12.44815,33.62
2013-10-24,5,20.48113,33.16
2013-10-24,6,24.43884,32.92
2013-10-24,7,24.70407,33.16
2013-10-24,8,24.71553,33.14
2013-10-24,9,32.11804,32.89
2013-10-24,10,30.01433,32.83
2013-10-24,11,34.56,52.89519
2013-10-24,12,35.49939,35.49939
2013-10-24,13,33.88142,47.98
2013-10-24,14,35.43102,46.24
2013-10-24,15,41.5,47.36
2013-10-24,16,48.74,66.71691
2013-10-24,17,40.5,49.07
2013-10-24,18,39.44992,49.52
2013-10-24,19,40.19004,47.84
2013-10-24,20,40.17632,47.44
2013-10-24,21,40.85488,48.32
2013-10-24,22,41.43194,45.61
2013-10-24,23,41.61847,46.45
2013-10-24,24,41.66394,46.44
2013-10-24,25,41.59651,46.75
2013-10-24,26,41.55755,46.11
2013-10-24,27,41.64621,44.97
2013-10-24,28,41.63087,44.7
2013-10-24,29,41.56857,44.23
2013-10-24,30,41.56921,43.75
2013-10-24,31,41.2118,49.6
2013-10-24,32,41.2973,49.66
2013-10-24,33,51.42,57.75
2013-10-24,34,51.84,61.99772
2013-10-24,35,42.18,58.65
2013-10-24,36,56.36478,56.36478
2013-10-24,37,65.78,98.03448
2013-10-24,38,73.94,101.61937
2013-10-24,39,77.41,96.47
2013-10-24,40,41.97193,50.8
2013-10-24,41,42.12132,52.39
2013-10-24,42,42.19214,52.06
2013-10-24,43,48.64,64.59178
2013-10-24,44,41.98173,46.69
2013-10-24,45,41.3363,45.72
2013-10-24,46,42.04,44.57
2013-10-24,47,42.84,55
2013-10-24,48,40.79,55
2013-10-25,1,38.79,52.64919
2013-10-25,2,36.87,53.66331
2013-10-25,3,34,34.88
2013-10-25,4,35.07,52.1
2013-10-25,5,33.63425,34.31
2013-10-25,6,32.26855,33.96
2013-10-25,7,33.17883,33.17883
2013-10-25,8,31.92865,31.92865
2013-10-25,9,29.531,32.33
2013-10-25,10,28.76256,31.84
2013-10-25,11,32.40019,32.40019
2013-10-25,12,32.53,55
2013-10-25,13,34,43.74
